,dx,co,pe,ou,co_1 All Populations,co_2 HIV Testing Status,value
1606,HTS_TST,lcT2qdqpyZ6,202409,EpiC,Female Sex Workers,Negative,3
1607,HTS_TST,UhMduk5lkwB,202408,EpiC,General Population,Positive,7
1608,HTS_TST,L6v6uMor0zE,202504,EpiC,General Population,Negative,14
1609,HTS_TST,D7rIpsZ1uAp,202503,EpiC,General Population,Positive,1
1610,HTS_TST,ZWXr7moFZ0U,202506,EpiC,General Population,Negative,66
1611,HTS_TST,q7fr2IGmDHp,202409,EpiC,Other PP,Negative,4
1612,HTS_TST,AggSjigQPkl,202504,EpiC,General Population,Negative,10
1613,HTS_TST,QXDOuEqbtjB,202409,EpiC,Female Sex Workers,Negative,323
1614,HTS_TST,K0zbqS8hrns,202408,EpiC,Adolescent girls and young women,Negative,2771
1615,HTS_TST,R58ZTrFa2Du,202407,EpiC,Adolescent girls and young women,Negative,20
1616,HTS_TST,CUSBZRwuTGX,202409,EpiC,Other KP,Positive,5
1617,HTS_TST,CDpnMSTCzxf,202408,EpiC,MSM,Negative,33
1618,HTS_TST,Lv5CqErZvzR,202409,EpiC,Other KP,Negative,12
1619,HTS_TST,hzDgJpplUBH,202409,EpiC,Other PP,Positive,1
1620,HTS_TST,Nn2Hi8vwpPR,202409,EpiC,MSM,Negative,27
1621,HTS_TST,efmtcRjVekS,202407,EpiC,Clients of FSW,Negative,6
1622,HTS_TST,BBarGSDIyUS,202505,EpiC,General Population,Negative,32
1623,HTS_TST,AggSjigQPkl,202506,EpiC,General Population,Negative,62
1624,HTS_TST,Htqo98HMY8Q,202408,EpiC,General Population,Negative,4
1625,HTS_TST,q7fr2IGmDHp,202407,EpiC,Other PP,Negative,10
1626,HTS_TST,XvuNJf5hkdQ,202506,EpiC,General Population,Positive,2
1627,HTS_TST,HS6neuqz3nb,202409,EpiC,Other KP,Negative,781
1628,HTS_TST,vBF7bACH982,202506,EpiC,General Population,Positive,7
1629,HTS_TST,Igw7vDySRtr,202407,EpiC,Adolescent girls and young women,Negative,4
1630,HTS_TST,DVw6hk238C7,202409,EpiC,Other PP,Positive,6
1631,HTS_TST,eyyUGaN38Xo,202408,EpiC,Female Sex Workers,Negative,1
1632,HTS_TST,PMOE0KjMJLd,202412,EpiC,General Population,Positive,4
1633,HTS_TST,K2gL4iWAOEm,202409,EpiC,Transgender People,Negative,2
1634,HTS_TST,XtJXrsyHQvh,202408,EpiC,General Population,Negative,450
1635,HTS_TST,l84JeUtHHi3,202407,EpiC,Other PP,Positive,10
1636,HTS_TST,gjkCimbblyd,202504,EpiC,General Population,Negative,1
1637,HTS_TST,VuLGXuAG3El,202408,EpiC,Children of KP,Negative,1
1638,HTS_TST,ZWXr7moFZ0U,202504,EpiC,General Population,Negative,3
1639,HTS_TST,Ncg0K6MGFQA,202409,EpiC,General Population,Negative,59
1640,HTS_TST,KTSKm5GRcED,202407,EpiC,General Population,Positive,3
1641,HTS_TST,piUu3OvvRa5,202503,EpiC,General Population,Positive,111
1642,HTS_TST,BuuhQNiZcuX,202505,EpiC,General Population,Negative,7
1643,HTS_TST,hcFgRZqUIPO,202407,EpiC,General Population,Positive,1
1644,HTS_TST,mH52SbC9qnl,202408,EpiC,Adolescent girls and young women,Negative,2
1645,HTS_TST,lhE4AoEKNCe,202506,EpiC,General Population,Negative,15
1646,HTS_TST,WL2BIjO0P7V,202506,EpiC,General Population,Positive,4
1647,HTS_TST,fuS5MGzJOCM,202409,EpiC,General Population,Positive,3
1648,HTS_TST,lcT2qdqpyZ6,202407,EpiC,Female Sex Workers,Negative,4
1649,HTS_TST,rWTR1eN8nSb,202408,EpiC,Other PP,Negative,163
1650,HTS_TST,hzDgJpplUBH,202407,EpiC,Other PP,Positive,6
1651,HTS_TST,Tc7zu7xa8uI,202503,EpiC,General Population,Positive,1
1652,HTS_TST,qDP6fFXupZQ,202409,EpiC,Other KP,Negative,161
1653,HTS_TST,QwDONiD6giu,202407,EpiC,Other PP,Negative,1
1654,HTS_TST,lb5M4rl24GS,202409,EpiC,Other PP,Negative,19
1655,HTS_TST,HgR1u8xbQKI,202407,EpiC,Other PP,Negative,1
1656,HTS_TST,uTM9C513xyz,202408,EpiC,General Population,Negative,120
1657,HTS_TST,DVyQhujTDA2,202409,EpiC,Female Sex Workers,Negative,16
1658,HTS_TST,UCZtyHL8dEu,202408,EpiC,Clients of FSW,Negative,1
1659,HTS_TST,Mp2Ktg8HmUF,202506,EpiC,General Population,Positive,20
1660,HTS_TST,DZchkTHrJnP,202408,EpiC,Clients of FSW,Negative,10
1661,HTS_TST,HUScVKYRQjO,202409,EpiC,Adolescent girls and young women,Positive,2
1662,HTS_TST,VZXkkrPYupd,202409,EpiC,General Population,Positive,2
1663,HTS_TST,FbIcUrnxSyA,202408,EpiC,Other PP,Negative,4
1664,HTS_TST,fuS5MGzJOCM,202408,EpiC,General Population,Positive,4
1665,HTS_TST,WFuNYSiUiEI,202409,EpiC,Female Sex Workers,Negative,4
1666,HTS_TST,A8XhX5MSGSd,202407,EpiC,Transgender People,Negative,1
1667,HTS_TST,y2pX816yNWR,202408,EpiC,Other PP,Negative,11
1668,HTS_TST,pC4xzlFNShw,202409,EpiC,Other PP,Negative,16
1669,HTS_TST,rVA2BFayMQr,202412,EpiC,General Population,Negative,3391
1670,HTS_TST,J73mlhcpqa8,202408,EpiC,Other PP,Negative,18
1671,HTS_TST,E3zDxEX03ZX,202407,EpiC,Children of KP,Negative,1
1672,HTS_TST,PAESCrP8DWT,202503,EpiC,General Population,Negative,44
1673,HTS_TST,Qju1CENonQD,202409,EpiC,Other KP,Positive,3
1674,HTS_TST,PCg9Gg8G0pg,202506,EpiC,General Population,Positive,20
1675,HTS_TST,A8gH7QdPi5E,202412,EpiC,General Population,Negative,537
1676,HTS_TST,LC9p30BajwC,202407,EpiC,Other PP,Negative,23
1677,HTS_TST,GgF65zbY7Ok,202409,EpiC,General Population,Negative,13
1678,HTS_TST,ZWXr7moFZ0U,202503,EpiC,General Population,Negative,52
1679,HTS_TST,vLDrUoJbDhe,202505,EpiC,General Population,Negative,142
1680,HTS_TST,WIX3muPZkcC,202412,EpiC,General Population,Positive,90
1681,HTS_TST,garGffsf32C,202409,EpiC,Other KP,Negative,1
1682,HTS_TST,DXllsmxa9DI,202409,EpiC,General Population,Negative,21
1683,HTS_TST,o3vMTOZmm3y,202409,EpiC,General Population,Positive,5
1684,HTS_TST,mcVMHPjdqFi,202407,EpiC,General Population,Negative,7
1685,HTS_TST,PCg9Gg8G0pg,202503,EpiC,General Population,Positive,9
1686,HTS_TST,CcIj9b6Rz8G,202407,EpiC,Other PP,Negative,31
1687,HTS_TST,XjzPqjw56fA,202506,EpiC,General Population,Negative,12
1688,HTS_TST,EdMjFy33tqe,202503,EpiC,General Population,Positive,55
1689,HTS_TST,pC4xzlFNShw,202407,EpiC,Other PP,Negative,21
1690,HTS_TST,piUu3OvvRa5,202506,EpiC,General Population,Positive,261
1691,HTS_TST,Kx0ZdmToXb0,202505,EpiC,General Population,Negative,203
1692,HTS_TST,TdL0WIaYLmI,202506,EpiC,General Population,Negative,748
1693,HTS_TST,oxhlTExTIbx,202409,EpiC,Other KP,Positive,10
1694,HTS_TST,lhE4AoEKNCe,202503,EpiC,General Population,Negative,10
1695,HTS_TST,vLDrUoJbDhe,202503,EpiC,General Population,Negative,255
1696,HTS_TST,GgF65zbY7Ok,202407,EpiC,General Population,Negative,12
1697,HTS_TST,rDAAIUrEgym,202412,EpiC,General Population,Negative,2
1698,HTS_TST,w0DR1IFNFi7,202409,EpiC,Other KP,Negative,2
1699,HTS_TST,A3FasJ9vydA,202505,EpiC,General Population,Positive,1
1700,HTS_TST,xQirtDA8WvM,202504,EpiC,General Population,Positive,1
1701,HTS_TST,X8XakLIiPVi,202409,EpiC,General Population,Negative,18
1702,HTS_TST,bjeDEMzN6xM,202504,EpiC,General Population,Negative,10
1703,HTS_TST,PAESCrP8DWT,202505,EpiC,General Population,Negative,18
1704,HTS_TST,XloUqCj1mh1,202407,EpiC,Other PP,Negative,2
1705,HTS_TST,WL2BIjO0P7V,202503,EpiC,General Population,Positive,2
1706,HTS_TST,DVw6hk238C7,202407,EpiC,Other PP,Positive,21
1707,HTS_TST,HUScVKYRQjO,202407,EpiC,Adolescent girls and young women,Positive,15
1708,HTS_TST,OKVfb98mz5q,202409,EpiC,Other PP,Negative,1
1709,HTS_TST,UhMduk5lkwB,202407,EpiC,General Population,Positive,5
1710,HTS_TST,YvarcZ8KlVF,202407,EpiC,Other PP,Negative,515
1711,HTS_TST,TdL0WIaYLmI,202504,EpiC,General Population,Negative,83
1712,HTS_TST,aeZmo1nuHND,202408,EpiC,MSM,Positive,5
1713,HTS_TST,VbeTsjh3RRH,202408,EpiC,Other PP,Negative,52
1714,HTS_TST,Ye0Vi4Su8j2,202407,EpiC,Other PP,Negative,45
1715,HTS_TST,FOaA4kdJfMm,202408,EpiC,MSM,Negative,127
1716,HTS_TST,E1dA257207l,202407,EpiC,Other PP,Positive,1
1717,HTS_TST,x1PuF8khNQc,202408,EpiC,General Population,Positive,1
1718,HTS_TST,Y89NgVyarEt,202503,EpiC,General Population,Positive,5
1719,HTS_TST,nJj0JcG3V6p,202408,EpiC,Other PP,Negative,4
1720,HTS_TST,WFuNYSiUiEI,202407,EpiC,Female Sex Workers,Negative,13
1721,HTS_TST,RIAvb4tVzCR,202412,EpiC,General Population,Positive,2
1722,HTS_TST,JOt2lLWva6I,202409,EpiC,Other KP,Positive,7
1723,HTS_TST,oa4SM6RPTus,202412,EpiC,General Population,Positive,216
1724,HTS_TST,a9Cqq8lO2Gf,202407,EpiC,PWID,Negative,15
1725,HTS_TST,XORlaYtSHLF,202409,EpiC,Other PP,Positive,11
1726,HTS_TST,aroQliiCfV7,202506,EpiC,General Population,Positive,77
1727,HTS_TST,KoH483MFat0,202407,EpiC,Transgender People,Positive,5
1728,HTS_TST,chibCijlfDA,202412,EpiC,General Population,Positive,98
1729,HTS_TST,xLXnr7qncYo,202503,EpiC,General Population,Negative,1
1730,HTS_TST,Wdp6B5SYcE7,202506,EpiC,General Population,Negative,14
1731,HTS_TST,qWOmpkCbjjq,202503,EpiC,General Population,Positive,2
1732,HTS_TST,lSN0oqdXkb3,202504,EpiC,General Population,Negative,14
1733,HTS_TST,PkwgbIz64Or,202504,EpiC,General Population,Negative,233
1734,HTS_TST,XKxJeHkJM9f,202407,EpiC,Other PP,Positive,4
1735,HTS_TST,m1ZlpEPcFDy,202408,EpiC,MSM,Negative,34
1736,HTS_TST,E5I0UOd1Ysm,202408,EpiC,Female Sex Workers,Positive,1
1737,HTS_TST,zd8ZXr5ZCtl,202503,EpiC,General Population,Negative,1
1738,HTS_TST,tzPVhSmAGkf,202504,EpiC,General Population,Negative,7
1739,HTS_TST,IBxfdIDPg5Q,202412,EpiC,General Population,Positive,97
1740,HTS_TST,VbeTsjh3RRH,202409,EpiC,Other PP,Negative,14
1741,HTS_TST,JZC5NyBYrun,202409,EpiC,Clients of FSW,Positive,10
1742,HTS_TST,u3Z7DR8YwnW,202409,EpiC,General Population,Negative,25
1743,HTS_TST,jAplX6JODMA,202505,EpiC,General Population,Negative,486
1744,HTS_TST,XKxJeHkJM9f,202408,EpiC,Other PP,Positive,5
1745,HTS_TST,xLXnr7qncYo,202504,EpiC,General Population,Negative,6
1746,HTS_TST,SeANMQkb0vJ,202412,EpiC,General Population,Negative,1
1747,HTS_TST,SRPsoM1Zcmd,202503,EpiC,General Population,Positive,10
1748,HTS_TST,TJ6TfxkIDOW,202407,EpiC,General Population,Negative,65
1749,HTS_TST,q59ni2Z0Cmh,202506,EpiC,General Population,Positive,72
1750,HTS_TST,SxnUefxZTCY,202407,EpiC,Clients of FSW,Negative,5
1751,HTS_TST,R3dOmk0rQX8,202409,EpiC,Other KP,Positive,26
1752,HTS_TST,RPtEN5j4joF,202408,EpiC,Other PP,Negative,10
1753,HTS_TST,PkwgbIz64Or,202505,EpiC,General Population,Negative,244
1754,HTS_TST,rNEzFAo0gu9,202407,EpiC,General Population,Negative,4
1755,HTS_TST,zHdubXdWoeV,202409,EpiC,Other KP,Positive,29
1756,HTS_TST,x1PuF8khNQc,202407,EpiC,General Population,Positive,1
1757,HTS_TST,zLcWp3In2fV,202407,EpiC,General Population,Positive,4
1758,HTS_TST,jztF15lddej,202407,EpiC,Other PP,Positive,8
1759,HTS_TST,oAYtTYZtOpT,202408,EpiC,General Population,Negative,117
1760,HTS_TST,FOaA4kdJfMm,202407,EpiC,MSM,Negative,107
1761,HTS_TST,yrEH93XaKkn,202503,EpiC,General Population,Positive,6
1762,HTS_TST,AUI91FhSg8y,202505,EpiC,General Population,Negative,3
1763,HTS_TST,w7ZdeOgD0Lc,202504,EpiC,General Population,Positive,3
1764,HTS_TST,zpQYaszlfH3,202407,EpiC,MSM,Negative,109
1765,HTS_TST,JAMMP6FrQV8,202407,EpiC,Other PP,Positive,5
1766,HTS_TST,l84JeUtHHi3,202409,EpiC,Other PP,Positive,8
1767,HTS_TST,KTSKm5GRcED,202408,EpiC,General Population,Positive,9
1768,HTS_TST,PCg9Gg8G0pg,202505,EpiC,General Population,Positive,4
1769,HTS_TST,hargkvjFt7T,202408,EpiC,Transgender People,Negative,1
1770,HTS_TST,urmEEoGnLnb,202408,EpiC,Other PP,Positive,2
1771,HTS_TST,QhD1Yme08VQ,202407,EpiC,MSM,Positive,3
1772,HTS_TST,UaEXeUql9K3,202408,EpiC,Female Sex Workers,Positive,3
1773,HTS_TST,AVY0jf1uFOJ,202407,EpiC,Other PP,Negative,19
1774,HTS_TST,V2chDwY4xE9,202412,EpiC,General Population,Negative,85
1775,HTS_TST,Lu5N33YYW9u,202408,EpiC,General Population,Negative,45
1776,HTS_TST,QnxczmFB2ee,202408,EpiC,General Population,Negative,10
1777,HTS_TST,HIQcOOyC7ua,202407,EpiC,Other KP,Negative,2
1778,HTS_TST,CBB5WQmtEGy,202408,EpiC,Female Sex Workers,Negative,16
1779,HTS_TST,pvOFhtG3Iww,202408,EpiC,Other PP,Negative,1
1780,HTS_TST,VaOlxqiBFub,202412,EpiC,General Population,Negative,182
1781,HTS_TST,piUu3OvvRa5,202505,EpiC,General Population,Positive,4
1782,HTS_TST,BH28vF8Wi7I,202503,EpiC,General Population,Negative,8
1783,HTS_TST,y0CdLeV81YM,202407,EpiC,Other PP,Negative,179
1784,HTS_TST,OChXyV7kHjB,202409,EpiC,Other PP,Positive,2
1785,HTS_TST,RG5AChlq1yD,202504,EpiC,General Population,Negative,15
1786,HTS_TST,L6v6uMor0zE,202506,EpiC,General Population,Negative,659
1787,HTS_TST,teaMAzjUgOU,202408,EpiC,Other PP,Positive,18
1788,HTS_TST,FNxau9abfG2,202412,EpiC,General Population,Negative,248
1789,HTS_TST,LnUbf4sHUGs,202408,EpiC,Other PP,Negative,9
1790,HTS_TST,s2nhxLmNgj7,202409,EpiC,Other PP,Negative,9
1791,HTS_TST,F2XeznCwxJo,202407,EpiC,Other PP,Negative,29
1792,HTS_TST,oHYVKQgVUK4,202408,EpiC,Other PP,Negative,14
1793,HTS_TST,g3ffPi6hgPb,202409,EpiC,General Population,Positive,10
1794,HTS_TST,yWLdyFvj1gr,202407,EpiC,General Population,Positive,1
1795,HTS_TST,MxcV5i8wCbu,202408,EpiC,General Population,Negative,64
1796,HTS_TST,vM9Hyjxmqc4,202506,EpiC,General Population,Positive,1
1797,HTS_TST,x4X9vVKOtPW,202409,EpiC,General Population,Negative,6
1798,HTS_TST,UXSIPbH3ctq,202504,EpiC,General Population,Negative,3
1799,HTS_TST,wbiXDebcBtw,202506,EpiC,General Population,Negative,1
1800,HTS_TST,kOEdGb4uR2D,202409,EpiC,Other PP,Negative,2
1801,HTS_TST,G8mH3tOmaxq,202408,EpiC,Other PP,Negative,11
1802,HTS_TST,FVHwHpvKLF3,202408,EpiC,Other PP,Negative,7
1803,HTS_TST,DXllsmxa9DI,202408,EpiC,General Population,Negative,24
1804,HTS_TST,jKtXxLxCztj,202409,EpiC,General Population,Negative,5
1805,HTS_TST,eAsMV3o2xIv,202504,EpiC,General Population,Negative,11
1806,HTS_TST,NvrfL9l18sn,202412,EpiC,General Population,Negative,623
1807,HTS_TST,XvuNJf5hkdQ,202504,EpiC,General Population,Positive,1
1808,HTS_TST,vBF7bACH982,202504,EpiC,General Population,Positive,1
1809,HTS_TST,tgiwteC3rUJ,202408,EpiC,Female Sex Workers,Negative,1
1810,HTS_TST,mcVMHPjdqFi,202408,EpiC,General Population,Negative,14
1811,HTS_TST,qoCebPsKazo,202412,EpiC,General Population,Positive,16
1812,HTS_TST,zSYjWYbjIIb,202407,EpiC,Clients of FSW,Negative,2
1813,HTS_TST,pUGYXALxta8,202409,EpiC,Other PP,Negative,23
1814,HTS_TST,sskA2y3dOhO,202409,EpiC,General Population,Negative,10
1815,HTS_TST,ainCKTsrvPx,202409,EpiC,Other PP,Negative,1
1816,HTS_TST,J9LNZMl4LxV,202407,EpiC,Other PP,Negative,1
1817,HTS_TST,QmoswycNdCR,202407,EpiC,MSM,Negative,9
1818,HTS_TST,OqIFkM2RXnm,202407,EpiC,General Population,Negative,9
1819,HTS_TST,ssXsQe7rkt0,202504,EpiC,General Population,Positive,1
1820,HTS_TST,o340NqveLtH,202409,EpiC,Other PP,Positive,18
1821,HTS_TST,q4mBCvYiQFy,202409,EpiC,Other PP,Negative,116
1822,HTS_TST,z0ozC9RTYoh,202407,EpiC,Other PP,Negative,1154
1823,HTS_TST,eAsMV3o2xIv,202506,EpiC,General Population,Negative,12
1824,HTS_TST,y4GtaydFfOx,202503,EpiC,General Population,Negative,4
1825,HTS_TST,pUGYXALxta8,202408,EpiC,Other PP,Negative,42
1826,HTS_TST,I4hnPupqyzr,202505,EpiC,General Population,Positive,36
1827,HTS_TST,Xn3lEMTwjWN,202505,EpiC,General Population,Positive,8
1828,HTS_TST,ar40QzNvRqY,202409,EpiC,Clients of FSW,Positive,2
1829,HTS_TST,FPUBVt4Tv4b,202409,EpiC,PWID,Positive,1
1830,HTS_TST,cSePEIJQhXE,202505,EpiC,General Population,Positive,1
1831,HTS_TST,stsIg6RTQ18,202409,EpiC,Other PP,Positive,2
1832,HTS_TST,hbVoXH7JKr0,202503,EpiC,General Population,Positive,2
1833,HTS_TST,gyHNuDNYzsk,202505,EpiC,General Population,Negative,1797
1834,HTS_TST,s2nhxLmNgj7,202408,EpiC,Other PP,Negative,19
1835,HTS_TST,o340NqveLtH,202408,EpiC,Other PP,Positive,36
1836,HTS_TST,PSp2Tye9TUR,202409,EpiC,MSM,Negative,5987
1837,HTS_TST,FhdGOlHeAkD,202408,EpiC,Other PP,Positive,9
1838,HTS_TST,Fa7IDExWBDv,202506,EpiC,General Population,Positive,3
1839,HTS_TST,r6lCtITmTV5,202409,EpiC,Clients of FSW,Positive,5
1840,HTS_TST,YwyvYp1X8xy,202506,EpiC,General Population,Positive,1
1841,HTS_TST,ouaHRoVbWPs,202409,EpiC,Clients of FSW,Positive,3
1842,HTS_TST,XGAuT8chB3x,202409,EpiC,Other PP,Positive,5
1843,HTS_TST,gJcne7G0bfE,202408,EpiC,General Population,Positive,3
1844,HTS_TST,eOr0wUnd5qn,202407,EpiC,MSM,Negative,70
1845,HTS_TST,ws0Z8o195UO,202504,EpiC,General Population,Negative,20
1846,HTS_TST,ujvoEa74rTK,202503,EpiC,General Population,Negative,3776
1847,HTS_TST,SeANMQkb0vJ,202409,EpiC,General Population,Negative,2
1848,HTS_TST,lkwu9VuiXaP,202409,EpiC,MSM,Positive,12
1849,HTS_TST,FPUBVt4Tv4b,202408,EpiC,PWID,Positive,2
1850,HTS_TST,QmoswycNdCR,202409,EpiC,MSM,Negative,76
1851,HTS_TST,WljjN01bSRC,202409,EpiC,General Population,Positive,10
1852,HTS_TST,XGAuT8chB3x,202407,EpiC,Other PP,Positive,4
1853,HTS_TST,q4mBCvYiQFy,202407,EpiC,Other PP,Negative,169
1854,HTS_TST,F4UTJ5SCKZt,202407,EpiC,PWID,Negative,7
1855,HTS_TST,SaybOs0eLa7,202504,EpiC,General Population,Positive,2
1856,HTS_TST,HZXRkSFKMgD,202412,EpiC,General Population,Positive,11
1857,HTS_TST,DoRezNsfbkS,202409,EpiC,Other PP,Negative,10
1858,HTS_TST,sByLzwIvY8Y,202408,EpiC,General Population,Positive,1
1859,HTS_TST,zLhti4v5jfe,202408,EpiC,Other PP,Positive,5
1860,HTS_TST,ws0Z8o195UO,202505,EpiC,General Population,Negative,29
1861,HTS_TST,x6mu9k9otwP,202408,EpiC,MSM,Positive,6
1862,HTS_TST,ilLE8ZSevMv,202505,EpiC,General Population,Positive,39
1863,HTS_TST,Q7hDVwcKakM,202408,EpiC,PWID,Positive,5
1864,HTS_TST,gemc4S9EoH1,202503,EpiC,General Population,Negative,1
1865,HTS_TST,RC2ebomy1Ss,202505,EpiC,General Population,Positive,3
1866,HTS_TST,UVYo8iSYW47,202407,EpiC,Other PP,Negative,48
1867,HTS_TST,YIyDRUUVhWx,202506,EpiC,General Population,Negative,5
1868,HTS_TST,hbVoXH7JKr0,202506,EpiC,General Population,Positive,2
1869,HTS_TST,jAplX6JODMA,202503,EpiC,General Population,Negative,690
1870,HTS_TST,HiUwMdhVA44,202412,EpiC,General Population,Negative,1
1871,HTS_TST,IAKohy9sV15,202412,EpiC,General Population,Positive,1
1872,HTS_TST,AjQUhqm5GWB,202409,EpiC,General Population,Negative,3
1873,HTS_TST,RG5AChlq1yD,202503,EpiC,General Population,Negative,46
1874,HTS_TST,czu7I27BltZ,202407,EpiC,General Population,Negative,3
1875,HTS_TST,JPN606RzMbM,202408,EpiC,Other PP,Negative,72
1876,HTS_TST,uRnj3troeQm,202412,EpiC,General Population,Positive,29
1877,HTS_TST,O8I7DnQwCOD,202506,EpiC,General Population,Negative,89
1878,HTS_TST,bhyNf6Uxwci,202408,EpiC,MSM,Negative,15
1879,HTS_TST,WljjN01bSRC,202407,EpiC,General Population,Positive,6
1880,HTS_TST,SRPsoM1Zcmd,202505,EpiC,General Population,Positive,4
1881,HTS_TST,YlXlWF8hipG,202408,EpiC,Other PP,Negative,856
1882,HTS_TST,A7T9iJseqSs,202408,EpiC,General Population,Negative,2
1883,HTS_TST,HHO7CeKYQUH,202409,EpiC,Other PP,Positive,2
1884,HTS_TST,YIyDRUUVhWx,202503,EpiC,General Population,Negative,3
1885,HTS_TST,LwCrnV0Qq2p,202409,EpiC,General Population,Negative,19
1886,HTS_TST,nKGO7lGPwSO,202506,EpiC,General Population,Positive,52
1887,HTS_TST,fxf73u76FRR,202409,EpiC,PWID,Negative,6
1888,HTS_TST,Fa7IDExWBDv,202503,EpiC,General Population,Positive,1
1889,HTS_TST,MNV9DklEHbV,202506,EpiC,General Population,Negative,3
1890,HTS_TST,arMszYPxliB,202409,EpiC,General Population,Positive,1
1891,HTS_TST,teaMAzjUgOU,202407,EpiC,Other PP,Positive,21
1892,HTS_TST,BH7GeXkRFZw,202409,EpiC,Other KP,Negative,5
1893,HTS_TST,nT1eILCbnSc,202409,EpiC,Other KP,Positive,1
1894,HTS_TST,x6GPexNF3Tm,202412,EpiC,General Population,Negative,34
1895,HTS_TST,r8YRRyumLLd,202407,EpiC,MSM,Positive,10
1896,HTS_TST,g3ffPi6hgPb,202408,EpiC,General Population,Positive,9
1897,HTS_TST,lPgAm1cVuMg,202407,EpiC,Other PP,Negative,10
1898,HTS_TST,Q88nLxAVMFB,202412,EpiC,General Population,Negative,122
1899,HTS_TST,R9c8Yi5x8HL,202409,EpiC,Children of KP,Negative,1
1900,HTS_TST,bQWBO7RasR8,202408,EpiC,General Population,Negative,8
1901,HTS_TST,bgGd4q5NQzv,202408,EpiC,Other PP,Negative,29
1902,HTS_TST,zTGh5xvRTll,202408,EpiC,MSM,Negative,35
1903,HTS_TST,IjoZ8ulkWxl,202407,EpiC,MSM,Negative,57
1904,HTS_TST,ujvoEa74rTK,202506,EpiC,General Population,Negative,4516
1905,HTS_TST,P0kE3O20UgM,202409,EpiC,Clients of FSW,Negative,41
1906,HTS_TST,SWD8Iv2hWA0,202503,EpiC,General Population,Negative,17
1907,HTS_TST,DONsmtG41dC,202407,EpiC,MSM,Negative,21
1908,HTS_TST,yS3fVbu8SHH,202409,EpiC,Other PP,Positive,2
1909,HTS_TST,ahYQgKooHKO,202407,EpiC,Female Sex Workers,Positive,1
1910,HTS_TST,Mshfj6WtUvg,202408,EpiC,Other PP,Negative,3
1911,HTS_TST,X9XXcfNW3Lq,202409,EpiC,People in prisons and other closed settings,Negative,5
1912,HTS_TST,QQeWRPBDgSr,202409,EpiC,Other PP,Negative,4
1913,HTS_TST,YPc8V3kHVcI,202409,EpiC,Other PP,Negative,2
1914,HTS_TST,EdMjFy33tqe,202505,EpiC,General Population,Positive,30
1915,HTS_TST,ksqKlAWr8Ji,202412,EpiC,General Population,Positive,6
1916,HTS_TST,jL6AP4WWgld,202407,EpiC,Female Sex Workers,Negative,22
1917,HTS_TST,FUyUwDY4RhS,202412,EpiC,General Population,Positive,2
1918,HTS_TST,Qit50lTIaGH,202503,EpiC,General Population,Positive,3
1919,HTS_TST,NIJO4MV94nT,202505,EpiC,General Population,Negative,87
1920,HTS_TST,fHqRt38JdWi,202412,EpiC,General Population,Positive,151
1921,HTS_TST,r8YRRyumLLd,202409,EpiC,MSM,Positive,27
1922,HTS_TST,SWD8Iv2hWA0,202504,EpiC,General Population,Negative,9
1923,HTS_TST,yQSeRt49Gwd,202409,EpiC,Female Sex Workers,Negative,49
1924,HTS_TST,AUI91FhSg8y,202503,EpiC,General Population,Negative,1
1925,HTS_TST,ahVkBEkFn7E,202407,EpiC,MSM,Negative,32
1926,HTS_TST,Nmys8XiXzhU,202407,EpiC,PWID,Negative,44
1927,HTS_TST,P0kE3O20UgM,202408,EpiC,Clients of FSW,Negative,83
1928,HTS_TST,nGfKNSfhoVK,202412,EpiC,General Population,Negative,1
1929,HTS_TST,JwyjMF41mGK,202409,EpiC,Transgender People,Positive,9
1930,HTS_TST,qWOmpkCbjjq,202506,EpiC,General Population,Positive,1
1931,HTS_TST,r8M1ggHgHbn,202503,EpiC,General Population,Negative,3461
1932,HTS_TST,XjzPqjw56fA,202503,EpiC,General Population,Negative,5
1933,HTS_TST,XnQxFulHhOd,202408,EpiC,Transgender People,Negative,2
1934,HTS_TST,JAMMP6FrQV8,202408,EpiC,Other PP,Positive,6
1935,HTS_TST,cFpGVkSpT9o,202503,EpiC,General Population,Positive,1
1936,HTS_TST,LMsSq7jgEZG,202412,EpiC,General Population,Negative,3
1937,HTS_TST,sqMnxzhUqv9,202505,EpiC,General Population,Negative,79
1938,HTS_TST,EJqJqvM6qzX,202407,EpiC,Other PP,Positive,2
1939,HTS_TST,zJbIKbb9nHz,202407,EpiC,MSM,Positive,2
1940,HTS_TST,lSN0oqdXkb3,202503,EpiC,General Population,Negative,44
1941,HTS_TST,DEv2ozjAHvb,202506,EpiC,General Population,Positive,1
1942,HTS_TST,zLcWp3In2fV,202408,EpiC,General Population,Positive,4
1943,HTS_TST,fALUP5dTT3c,202409,EpiC,Other KP,Positive,3
1944,HTS_TST,Qlxeu0rEmzI,202412,EpiC,General Population,Negative,84
1945,HTS_TST,x1PuF8khNQc,202412,EpiC,General Population,Positive,2
1946,HTS_TST,wLbLPd4tqHF,202407,EpiC,General Population,Negative,34
1947,HTS_TST,ipR0fksl7gn,202505,EpiC,General Population,Negative,3
1948,HTS_TST,Wdp6B5SYcE7,202504,EpiC,General Population,Negative,11
1949,HTS_TST,NFWa8vx6yhC,202407,EpiC,Other PP,Positive,9
1950,HTS_TST,M2YT8djmK5a,202412,EpiC,General Population,Positive,1
1951,HTS_TST,U2347SI8mFR,202409,EpiC,Other PP,Negative,1
